is_crop,latitude,longitude,subset
0.0,7.9895569,1.23133679,training
0.0,7.98906491,1.23396475,training
0.0,7.98563445,1.2330146,training
0.0,7.98286685,1.23521255,training
0.0,7.98381191,1.23526424,training
0.0,7.9812107,1.21961531,training
0.0,7.98106923,1.22011971,training
0.0,8.37130183,1.01432356,training
0.0,8.3657771,1.01093046,training
0.0,8.50033619,0.89232084,validation
0.0,8.49759268,0.89076449,training
0.0,8.49109468,0.83881456,training
0.0,8.50906433,0.80726184,training
0.0,8.52352164,0.72400846,validation
0.0,8.72891873,1.24767937,training
0.0,8.74562329,1.25419726,validation
0.0,8.74508897,1.25462649,training
0.0,8.74847609,1.25749262,training
0.0,8.74648305,1.25712592,training
0.0,8.74295608,1.30073128,training
0.0,8.72345264,1.35074144,training
0.0,8.72608352,1.35395328,validation
0.0,8.85440057,1.34628406,validation
0.0,8.84545253,1.36150017,training
0.0,8.84640378,1.36441412,training
0.0,8.84304008,1.35813481,training
0.0,10.26583326,0.72608167,validation
0.0,10.26801956,0.72772233,training
0.0,10.26723608,0.7220168,validation
0.0,10.29773984,0.75537648,validation
0.0,10.30367895,0.76416245,training
0.0,10.3034137,0.76362658,training
0.0,10.30396362,0.75247574,validation
0.0,10.60184916,0.76443438,training
0.0,10.60031955,0.76875074,validation
0.0,10.60400083,0.77150149,training
0.0,10.60802108,0.76348353,training
0.0,10.95424543,0.31352728,validation
0.0,10.95319425,0.31577674,training
0.0,10.73579766,-0.0227213,training
0.0,10.73976589,-0.0971852,training
0.0,10.73653286,-0.09312873,training
0.0,10.73769146,-0.09613185,validation
0.0,10.74260653,-0.08745962,validation
0.0,10.75590071,-0.09021319,training
0.0,10.75675402,-0.09628274,training
0.0,10.67574369,-0.02010583,validation
0.0,10.67499428,-0.01566649,training
0.0,10.6453634,-0.04613933,validation
0.0,10.64465503,-0.05071431,training
0.0,10.41661408,0.22318255,training
0.0,10.40544992,0.220891,validation
0.0,7.45508813,0.70908677,training
0.0,7.45544743,0.70875398,training
0.0,7.45490638,0.71190538,training
0.0,7.46242919,0.71216031,training
0.0,7.16804755,0.71640559,training
0.0,7.16344001,0.7185819,training
0.0,7.1642159,0.72738419,training
0.0,7.15870103,0.69307104,training
0.0,6.3706157,1.69025725,training
0.0,6.37510123,1.68975471,training
0.0,6.3763962,1.68916238,validation
0.0,6.54916757,1.6943684,training
0.0,6.78729664,1.39249993,training
0.0,6.78551793,1.39061503,training
0.0,9.7803077,0.77427893,training
0.0,9.77702561,0.77369526,training
0.0,9.89389012,0.80078638,training
0.0,9.89616452,0.79870756,training
0.0,9.90031709,0.82546052,validation
0.0,9.90258703,1.1117762,training
0.0,9.90247202,1.11090737,training
0.0,9.90004351,1.11545231,training
0.0,9.90223409,1.12565662,validation
0.0,9.90490109,1.13536287,training
0.0,9.92690739,1.13879275,training
0.0,9.93662073,1.12951036,validation
0.0,9.93731883,1.12671389,training
0.0,9.94988213,1.11865362,training
0.0,9.97771587,1.15148343,training
0.0,10.83324198,0.16507876,training
0.0,10.82624557,0.16502632,training
0.0,10.87327746,-0.02576335,validation
0.0,10.87135717,-0.04853292,training
0.0,10.88461021,0.0679126,training
0.0,10.88467265,0.06963165,training
0.0,10.88328545,0.06763806,validation
0.0,7.80465398,0.81004494,validation
0.0,7.80328618,0.81189329,training
0.0,7.7829859,0.83487384,training
0.0,7.80697045,0.86374471,training
0.0,7.77244378,0.84344609,training
0.0,7.79986053,0.83734088,validation
0.0,7.76326736,0.81712225,validation
0.0,7.76099341,0.92407984,training
0.0,7.78425142,0.90995041,training
0.0,7.77657001,0.95116101,validation
0.0,7.75552428,0.89865272,training
0.0,7.72256988,1.12963127,training
0.0,7.72252084,1.13401184,training
0.0,7.73375632,1.14572917,training
0.0,7.73667718,1.13712863,training
0.0,7.7257846,1.15068448,training
0.0,7.7246036,1.1474599,training
0.0,7.76327506,1.19449193,training
0.0,7.75644463,1.19463713,training
0.0,7.7645966,1.2013571,training
0.0,7.75809954,1.19742095,training
0.0,7.76632771,1.1961675,training
0.0,7.79949711,1.29165915,training
0.0,7.79904527,1.29221465,validation
0.0,7.79982525,1.28943526,training
0.0,7.7966267,1.2951005,training
0.0,10.65581738,0.17782365,training
0.0,10.65717449,0.16779504,training
0.0,10.66310325,0.17360972,validation
0.0,10.66409477,0.16752877,training
0.0,10.65426327,0.17927361,validation
0.0,10.65637454,0.17847457,training
0.0,10.65771141,0.17865385,training
0.0,10.7053309,0.24023246,training
0.0,10.70599997,0.23712759,training
0.0,10.70260827,0.23729023,training
0.0,10.70343784,0.24164688,training
0.0,10.88855541,0.16252081,training
0.0,10.9377416,0.14102181,training
0.0,11.11757826,-0.10374149,training
0.0,11.1181024,-0.10423248,training
0.0,11.11804201,-0.10710853,training
0.0,11.11567891,-0.10589534,training
0.0,11.11248689,-0.10224422,training
0.0,11.11253844,-0.1003563,training
0.0,11.13012626,-0.1298348,training
0.0,11.13080024,-0.13044246,training
0.0,11.13316826,-0.13921799,training
0.0,11.12701457,-0.14217493,training
0.0,11.12592151,-0.13229529,training
0.0,11.10014711,-0.11911143,training
0.0,11.09840169,-0.11314424,validation
0.0,11.09406022,-0.10347689,training
0.0,7.62655383,1.29280486,validation
0.0,7.62652678,1.28625037,training
0.0,7.58179774,1.39892204,training
0.0,7.57791694,1.39450579,training
0.0,7.5835035,1.39966795,training
0.0,7.5874479,1.41926507,training
0.0,7.57680373,1.42267171,training
0.0,7.68970316,1.40577227,training
0.0,7.68802469,1.41092388,validation
0.0,7.69291645,1.41929579,validation
0.0,7.69752808,1.41277967,training
0.0,7.6798774,1.41633368,training
0.0,7.67730052,1.42115094,training
0.0,7.78763974,1.41262235,training
0.0,7.7861882,1.41741662,training
0.0,7.84664129,1.39257534,training
0.0,7.83697117,1.38984016,training
0.0,7.84162972,1.40864114,training
0.0,7.87263551,1.4089904,training
0.0,7.86909352,1.41450818,training
0.0,7.86849726,1.39477869,training
0.0,8.20802484,0.80013199,training
0.0,8.21609577,0.7848602,training
0.0,8.22078605,0.80669777,training
0.0,8.21953254,0.80727608,training
0.0,8.21910007,0.82067997,training
0.0,8.31175943,1.14936249,training
0.0,8.3290512,1.18599232,training
0.0,8.3070208,1.2329313,validation
0.0,8.29924848,1.23882102,validation
0.0,8.31286726,1.26080492,training
0.0,9.40321481,1.03478609,training
0.0,9.38195072,1.04770236,validation
0.0,9.3930063,1.05632161,training
0.0,9.39475998,1.06053294,training
0.0,9.4099007,1.01395287,training
0.0,9.40967106,1.01539355,training
0.0,9.41373168,1.00829769,training
0.0,9.50817253,1.04968034,training
0.0,9.5073434,1.04921727,validation
0.0,9.51480268,1.04910659,validation
0.0,9.51708818,1.04771655,training
0.0,9.51628994,1.03375475,validation
0.0,10.62161565,0.40754899,training
0.0,10.62172328,0.42554083,training
0.0,10.61992591,0.48166118,training
0.0,10.61894296,0.48641138,validation
0.0,10.39111623,0.41799375,training
0.0,10.38478337,0.41582255,training
0.0,10.38056301,0.45487787,training
0.0,10.38256965,0.45100468,validation
0.0,11.03764985,0.23956157,training
0.0,11.03612704,0.23907527,training
0.0,11.04333306,0.246088,training
0.0,11.03483432,0.2513932,training
0.0,11.11832193,-0.06765425,validation
0.0,11.12469661,-0.07350913,validation
0.0,11.13606681,-0.15552516,training
0.0,11.13682622,-0.15702498,training
0.0,11.16190392,-0.1660175,training
0.0,11.0652322,-0.10865914,training
0.0,11.06667738,-0.1104008,validation
0.0,7.10015467,1.51396439,training
0.0,7.09750612,1.51087363,training
0.0,6.89201946,0.63959372,training
0.0,6.89593506,0.63916951,training
0.0,6.75065377,0.59640198,training
0.0,6.74850671,0.60564428,training
0.0,6.98122759,0.53552853,training
0.0,6.97093739,0.48449361,training
0.0,6.67657249,1.51936913,training
0.0,6.67579362,1.52121849,training
0.0,6.67956211,1.50976997,validation
0.0,6.6730538,1.51770292,training
0.0,6.66963332,1.5219213,training
0.0,6.67321236,1.52810736,training
0.0,6.6693344,1.52776223,training
0.0,6.66237788,1.52479916,training
0.0,6.29342981,1.32190337,validation
0.0,6.23129922,1.25800202,training
0.0,6.26771322,1.07484225,training
0.0,6.26769207,1.07611434,training
0.0,6.83544373,1.43197129,training
0.0,6.83971239,1.43879368,training
0.0,6.84158697,1.39839612,validation
0.0,6.84553417,1.39796828,validation
0.0,6.85598794,1.42572096,training
0.0,6.88976489,1.44399827,training
0.0,6.9600867,1.47438572,training
0.0,6.96153809,1.47979802,validation
0.0,6.96285854,1.51986097,training
0.0,6.98727827,1.51806906,training
0.0,6.98471979,1.50635406,training
0.0,7.70329907,1.40123277,validation
0.0,7.70242226,1.40519139,validation
0.0,7.70019726,1.40052943,training
0.0,7.71978623,1.42061846,training
0.0,7.71903978,1.42735003,training
0.0,7.7387049,1.39652977,validation
0.0,7.75170834,1.39130682,training
0.0,7.75464132,1.39597338,training
0.0,7.76017928,1.40442991,training
0.0,7.82422299,1.32409907,training
0.0,7.81939592,1.31940894,training
0.0,7.8160077,1.31342163,validation
0.0,7.97163897,1.30995172,training
0.0,8.01033404,1.25847776,training
0.0,8.01162644,1.25156735,training
0.0,8.01353865,1.25738684,training
0.0,8.26495002,0.99620642,training
0.0,8.26675328,0.9898946,validation
0.0,8.27708661,0.98258551,training
0.0,8.27741017,0.98452833,validation
0.0,8.29116238,1.0536373,validation
0.0,8.29662226,1.05908488,training
0.0,8.29560669,1.07533749,training
0.0,8.29069976,1.43551176,training
0.0,8.28747927,1.44710205,training
0.0,8.25152434,1.47785394,training
0.0,8.38025048,1.5096435,training
0.0,8.40836137,1.49585596,training
0.0,8.41437416,1.49696357,training
0.0,8.56276871,1.50577938,training
0.0,8.56703687,1.51954283,training
0.0,8.56523199,1.51128113,training
0.0,8.56546162,1.54942213,training
0.0,8.56497022,1.56600086,training
0.0,8.55515009,1.58644319,validation
0.0,8.674051,1.54218628,training
0.0,8.67357544,1.55052402,validation
0.0,8.67989396,1.55968904,training
0.0,8.6766968,1.56821039,training
0.0,8.67039652,1.56460675,training
0.0,9.00227227,1.43509296,training
0.0,9.00484135,1.43513373,training
0.0,9.02559786,1.41980264,training
0.0,9.00958868,1.45162377,training
0.0,9.00282109,1.45534277,training
0.0,9.00515384,1.46554408,validation
0.0,9.01369392,1.45065288,validation
0.0,9.0787797,1.51636176,training
0.0,9.17307285,1.54776991,training
0.0,9.17647468,1.54305137,training
0.0,9.17630718,1.55119266,training
0.0,9.15466201,1.57942598,validation
0.0,9.15390425,1.58080053,validation
0.0,9.15724724,1.58506649,training
0.0,9.6079321,1.34845284,validation
0.0,9.6578214,1.35277264,training
0.0,9.66526508,1.36164279,training
0.0,9.66884817,1.35889246,training
0.0,9.6685481,1.36000127,validation
0.0,9.67268257,1.36545507,validation
0.0,9.67185117,1.37093952,validation
0.0,9.67228069,1.37063209,training
0.0,9.74930479,1.35908434,training
0.0,9.74944184,1.36077439,training
0.0,9.74543392,1.34147563,training
0.0,9.74599146,1.34126507,training
0.0,9.7866576,1.36452012,validation
0.0,9.78322095,1.37093489,training
0.0,9.79547391,1.35874317,training
0.0,9.79722967,1.35472526,training
0.0,9.80850773,1.35674318,training
0.0,9.86460825,1.34347778,training
0.0,9.91537109,1.33865595,training
0.0,9.91923062,1.3567113,training
0.0,9.94588758,1.35849115,training
0.0,9.99563317,1.3043097,training
0.0,10.00332947,1.27755082,training
0.0,9.99564008,1.19254872,training
0.0,10.00319301,1.17937056,training
0.0,10.02083331,1.12595095,validation
0.0,10.02057185,1.1248518,training
0.0,10.01902172,1.15546085,training
0.0,10.01787367,1.15041046,training
0.0,10.03306345,1.17535923,training
0.0,10.12644286,1.13997497,validation
0.0,10.12998183,1.1338502,training
0.0,10.12916714,1.13204629,validation
0.0,10.13308733,1.13977548,training
0.0,10.13110777,1.14102947,training
0.0,10.13661721,1.15061107,training
0.0,10.14689917,1.14909669,training
0.0,10.14842033,1.13414711,training
0.0,10.17603153,1.10873829,training
0.0,10.21105779,1.05510265,training
0.0,10.216556,1.04940659,training
0.0,10.24751963,1.00390753,training
0.0,10.23802575,0.93134595,training
0.0,10.17654619,0.8760223,validation
0.0,10.17883418,0.86860574,training
0.0,10.17851413,0.87110933,training
0.0,10.17945743,0.86499555,training
0.0,9.20318068,1.00433097,validation
0.0,9.19752704,1.0144026,training
0.0,9.2115175,1.02575388,training
0.0,9.1944059,1.03290374,validation
0.0,9.18726514,1.0249217,training
0.0,9.20232341,1.03943134,training
0.0,9.17909504,1.0240428,training
0.0,6.2404359,1.40805053,training
0.0,6.24012106,1.24698116,training
0.0,6.24154197,1.24137325,validation
0.0,6.23604447,1.25065264,training
0.0,6.22085102,1.2665377,training
0.0,6.24496858,1.25869479,training
0.0,6.2468442,1.27156769,training
0.0,6.25011167,1.26329245,training
0.0,6.24967525,1.27485986,training
0.0,6.23835399,1.26961718,validation
0.0,6.28924232,1.3111921,training
0.0,7.13394155,1.63107525,training
0.0,7.13372882,1.63284864,training
0.0,7.13314078,1.62967134,training
0.0,7.13316145,1.63190721,validation
0.0,7.13288359,1.62233573,training
0.0,7.13259996,1.61836612,training
0.0,7.13167891,1.63928331,training
0.0,7.12466293,1.63743492,training
0.0,7.12406697,1.63773521,training
0.0,7.16853517,1.61980805,validation
0.0,7.16878177,1.6208972,training
0.0,7.16753178,1.62034069,validation
0.0,7.20481892,1.59506572,training
0.0,7.20445242,1.59641336,training
0.0,7.2045305,1.59698321,validation
0.0,7.20366971,1.59536226,training
0.0,7.18869729,1.58246163,training
0.0,7.18714921,1.58318414,training
0.0,7.18461727,1.5840215,training
0.0,7.18396804,1.5828773,training
0.0,7.22680664,1.62522113,training
0.0,7.22682006,1.62859713,training
0.0,7.22718068,1.62884883,validation
0.0,7.22449813,1.62799095,training
0.0,7.23054578,1.62847696,training
0.0,7.23082121,1.62591966,training
0.0,7.22991004,1.62594815,training
0.0,7.23036913,1.62306635,validation
0.0,7.2282388,1.62535624,validation
0.0,7.22905449,1.62705052,training
0.0,7.24557986,1.62552399,training
0.0,7.24892426,1.62505081,validation
0.0,7.24909422,1.62530736,training
0.0,7.24604523,1.62334983,training
0.0,7.24454497,1.62416289,training
0.0,7.24842965,1.62705505,training
0.0,7.32156197,1.43915782,validation
0.0,7.31986294,1.43865085,training
0.0,7.34210377,1.43617969,training
0.0,7.33793358,1.43663595,training
0.0,7.35979455,1.43344615,training
0.0,7.35509712,1.43349021,training
0.0,7.37036652,1.43648568,training
0.0,7.37619351,1.44141344,validation
0.0,7.52845525,1.33393027,training
0.0,7.53282111,1.35006754,training
0.0,7.55201276,1.32386607,validation
0.0,7.53096877,1.35588614,training
0.0,7.51403434,1.35724216,validation
0.0,7.55757929,1.29115324,training
0.0,7.5555464,1.28614174,training
0.0,7.55541255,1.28985094,training
0.0,7.48822761,1.40989945,training
0.0,7.64733184,1.00941714,training
0.0,7.64978726,0.99998084,training
0.0,7.66240039,1.00484381,training
0.0,7.65826519,1.01903178,training
0.0,7.62965115,1.00248605,validation
0.0,10.83407785,0.57215901,training
0.0,10.83006347,0.57302236,validation
0.0,10.82858482,0.56703976,training
0.0,10.82519621,0.57664328,training
0.0,10.88339237,0.45901762,validation
0.0,10.87414188,0.40051414,training
0.0,10.86493998,0.40616406,training
0.0,10.87237149,0.38208068,training
0.0,10.87482579,0.39908136,validation
0.0,10.90106286,0.40157475,training
0.0,10.87474359,0.31044585,training
0.0,10.87915366,0.31326419,training
0.0,10.89450368,0.2785572,training
0.0,10.89356808,0.27683311,training
0.0,10.88324014,0.26822618,validation
0.0,10.88468241,0.26845098,training
0.0,10.87979774,0.25555772,training
0.0,10.8840767,0.24253387,training
0.0,10.8781143,0.23642939,training
0.0,10.8878073,0.22899908,training
0.0,10.88099196,0.22873986,training
0.0,10.88135848,0.22604027,training
0.0,10.8741208,0.21714681,training
0.0,10.87788154,0.20901202,training
0.0,10.87318029,0.20895172,training
0.0,10.88106696,0.20867569,training
0.0,10.8788873,0.20617024,training
0.0,10.8787896,0.20928483,training
0.0,10.87757008,0.21172215,training
0.0,10.87389858,0.20704817,training
0.0,10.87315211,0.20424077,training
0.0,10.87273336,0.20214328,training
0.0,10.87372618,0.20157439,validation
0.0,10.8711461,0.20201351,validation
0.0,10.87535932,0.20006772,training
0.0,10.87287572,0.20047775,training
0.0,10.87225629,0.19643456,training
0.0,10.87163235,0.19720661,training
0.0,10.8712412,0.1965442,training
0.0,10.87583302,0.18940237,validation
0.0,10.87289198,0.18816791,training
0.0,10.87582136,0.18794782,validation
0.0,10.87355686,0.19159802,validation
0.0,10.87589454,0.19450343,training
0.0,10.87666753,0.19144993,training
0.0,10.8704594,0.18426688,validation
0.0,10.87250146,0.18575892,training
0.0,10.8597596,0.16641705,training
0.0,10.85960164,0.16732447,training
0.0,10.85904868,0.16668273,training
0.0,10.85819961,0.16704516,training
0.0,10.85768081,0.16755398,validation
0.0,10.85740489,0.16657463,training
0.0,10.89988822,0.17188968,validation
0.0,10.89879811,0.17210428,validation
0.0,10.89937575,0.17069579,training
0.0,10.89807944,0.17163685,training
0.0,10.89701281,0.17102414,training
0.0,10.89784328,0.1702639,training
0.0,10.89718359,0.16967144,training
0.0,10.8968956,0.17006791,validation
0.0,10.90005958,0.16782523,validation
0.0,10.90028983,0.1679872,validation
0.0,10.91597216,0.16405947,validation
0.0,10.91688515,0.16291007,training
0.0,10.9175314,0.16369284,training
0.0,10.91671978,0.1636804,validation
0.0,10.91652039,0.16375372,training
0.0,10.91865407,0.15328357,training
0.0,10.91865342,0.15290063,training
0.0,10.91829612,0.15385249,validation
0.0,10.91814449,0.1533921,validation
0.0,10.92306413,0.14896271,validation
0.0,10.88817368,0.01115322,validation
0.0,10.88804232,0.01482312,training
0.0,10.88825472,0.01259934,training
0.0,10.89153074,0.01302621,training
0.0,10.89063721,0.01278158,training
0.0,10.8885393,0.01179997,training
0.0,10.88841436,0.01603769,training
0.0,10.87469662,-0.0021157,validation
0.0,10.8760763,-0.00246639,training
0.0,10.87536713,-0.00225518,training
0.0,10.87396946,-0.00131402,validation
0.0,10.87360525,-0.00344655,validation
0.0,10.87266291,-0.00015837,training
0.0,10.8726771,0.00041551,training
0.0,10.87272821,-0.00056158,training
0.0,10.87067895,-0.01260783,training
0.0,10.87434659,-0.01039483,training
0.0,10.88464481,-0.02200988,validation
0.0,10.84348193,0.02937194,training
0.0,10.84388768,0.03132393,validation
0.0,10.84193068,0.03058464,validation
0.0,10.84043371,0.02959922,training
0.0,10.84032516,0.02832145,training
0.0,10.84165453,0.02728925,training
0.0,10.84234211,0.02912746,training
0.0,10.84410543,0.03024779,training
0.0,10.83886785,0.02950248,training
0.0,10.83792079,0.02817977,validation
0.0,9.87590685,1.17247111,testing
0.25,9.18010517,1.37469481,testing
0.0,9.27531439,1.1963854,testing
0.0,7.34657528,0.70516665,testing
0.25,6.77733742,0.6298171,testing
1.0,8.37782711,1.27504491,testing
0.75,8.73303961,1.52655562,testing
0.0,8.68824412,1.38886665,testing
1.0,7.40857627,0.92917548,testing
0.25,7.90699388,1.04044437,testing
0.0,9.127326,1.27936619,testing
0.0,9.41366529,1.36895513,testing
0.75,9.12146092,1.35387489,testing
0.0,7.03986069,0.69357823,testing
0.25,6.88594651,0.80417017,testing
0.75,8.25535771,1.10117813,testing
0.25,10.44812514,0.36817394,testing
0.0,9.27424228,1.17595209,testing
0.0,8.8627763,0.9304579,testing
0.75,6.54648886,1.57578824,testing
0.0,9.11663331,0.71005605,testing
0.25,6.75327692,1.49189834,testing
0.0,9.70829218,0.98745149,testing
0.25,9.97954612,1.21209096,testing
0.75,8.71558963,1.52163573,testing
0.25,9.15532264,0.64337098,testing
0.25,6.29996393,1.75817259,testing
0.0,7.53005331,1.39893728,testing
0.0,7.01506779,1.32922195,testing
0.25,6.30529196,1.02817812,testing
0.75,7.13851031,1.09123461,testing
0.25,9.37485353,0.89950162,testing
0.25,8.96215553,1.51881652,testing
0.0,9.27308618,0.52813396,testing
0.0,7.09603196,0.63137206,testing
0.0,8.47181145,0.67815948,testing
0.25,7.88293463,1.20186513,testing
1.0,10.60347545,0.60578018,testing
1.0,8.17762067,1.45797615,testing
1.0,8.92073229,1.20590053,testing
0.25,9.46715673,0.97950962,testing
0.0,9.38854338,0.87473496,testing
1.0,10.28263918,0.58530258,testing
0.0,9.51812341,0.83276217,testing
0.0,8.25082111,1.17225102,testing
0.0,8.55450105,1.62003673,testing
0.25,9.1565813,1.13607734,testing
0.25,8.31758027,1.34723677,testing
1.0,10.71152875,0.45004888,testing
0.25,9.01283428,1.5241905,testing
0.25,8.69359096,0.83848345,testing
0.0,10.3157111,0.39454608,testing
0.0,8.54942509,1.47405788,testing
1.0,9.07163491,1.51929396,testing
0.25,9.54947048,0.32013876,testing
0.75,9.60290017,0.66951678,testing
1.0,7.56571134,1.47609111,testing
0.0,7.64052041,1.36282934,testing
0.0,7.67757853,1.37702809,testing
0.0,9.40505861,0.72701274,testing
1.0,9.08757104,1.41350962,testing
0.0,10.45477083,0.35857875,testing
0.25,6.97134112,1.12135155,testing
0.0,8.56456971,0.75696004,testing
0.75,9.58967161,1.14042097,testing
0.0,7.26197452,0.6929477,testing
0.0,9.54499106,0.94005158,testing
1.0,10.77586173,0.61017771,testing
0.0,9.53485643,1.09250043,testing
0.0,7.70101228,0.73463576,testing
0.25,7.05056048,0.91642235,testing
1.0,9.43555447,0.83802056,testing
0.25,9.07272907,1.5464835,testing
0.25,7.63657114,0.79978729,testing
0.75,8.63679762,1.0757993,testing
0.0,8.85882825,1.42242451,testing
0.0,6.54671097,0.88705275,testing
0.75,9.62668954,0.88316782,testing
1.0,8.36926415,1.2914596,testing
0.75,7.09827607,0.81963146,testing
1.0,10.60737004,0.63896494,testing
0.25,9.87557412,1.11401432,testing
0.75,9.64801033,1.31258412,testing
0.0,7.53301178,1.41012208,testing
0.0,9.16460868,0.7510469,testing
0.0,6.98760104,0.55518013,testing
0.75,6.95292455,1.25602101,testing
0.75,9.58422496,0.800208,testing
0.75,10.23200303,0.68907845,testing
0.25,8.64230167,1.02247117,testing
0.0,10.00863349,1.16790409,testing
0.0,7.60986552,0.76176202,testing
0.25,7.16928608,1.18710159,testing
0.0,6.73939271,0.96273614,testing
0.0,6.503393,1.33445701,testing
0.0,9.01368116,1.49441774,testing
0.0,6.93155924,0.6752841,testing
0.75,8.59245583,0.53805383,testing
0.75,7.97055911,1.44660503,testing
0.0,6.26707434,1.05078534,testing
0.0,7.50678926,1.39322377,testing
0.25,6.52070577,1.06343676,testing
0.0,8.69636388,1.37516469,testing
0.0,7.44683431,1.40239982,testing
0.25,8.7001518,0.59704371,testing
0.25,7.54611812,1.42002737,testing
0.25,9.05187506,1.32809459,testing
0.0,6.93950186,0.79278444,testing
0.0,7.74897055,0.61718263,testing
0.25,7.60209207,0.86507952,testing
1.0,8.75904296,1.03610203,testing
0.25,10.53937081,0.174504,testing
1.0,9.87893437,1.23938714,testing
0.25,8.60066176,0.51035827,testing
0.0,9.51977544,1.11187635,testing
0.0,9.79708166,0.34562531,testing
0.75,10.59779894,0.28317516,testing
0.0,9.03630536,0.90271157,testing
0.25,8.20201695,0.68711,testing
0.0,7.13277485,0.66260461,testing
0.75,7.30932754,1.60666894,testing
0.0,9.04184877,1.31440034,testing
1.0,10.89085798,0.61143346,testing
0.25,8.94027623,1.02645015,testing
0.25,6.75082946,1.45426027,testing
1.0,7.37952569,1.16789637,testing
0.25,7.16915708,0.97534168,testing
0.25,6.54068552,1.39334909,testing
0.25,6.48309699,0.77892703,testing
0.0,10.06908324,0.52189539,testing
0.0,9.09281831,0.99246056,testing
0.25,9.05712944,0.64869991,testing
0.0,7.79863614,0.80980276,testing
0.0,8.95595813,0.69238658,testing
0.25,8.87222997,1.28405669,testing
0.75,9.78801365,1.08339773,testing
0.75,10.61798382,0.03363669,testing
0.75,6.51182603,0.78009477,testing
0.0,6.63631077,1.17999563,testing
0.0,9.26346157,1.03610117,testing
1.0,10.21917409,0.71321326,testing
0.25,7.58100206,0.85246807,testing
0.25,7.20714749,0.80788321,testing
0.25,8.22378536,1.16315766,testing
0.25,6.88722695,0.77728522,testing
0.0,9.08868788,0.57567871,testing
0.75,8.80235604,1.05385723,testing
0.0,9.90785346,1.18924248,testing
0.0,7.4404744,1.55654594,testing
1.0,10.58012132,0.09076156,testing
0.75,7.81971995,1.32688874,testing
0.25,9.40258967,1.17712531,testing
0.0,9.05141957,0.82331202,testing
0.25,7.39580011,1.1989366,testing
0.75,9.91065653,0.77737445,testing
1.0,7.86424598,1.27396755,testing
1.0,9.88698344,0.57585178,testing
1.0,6.90839539,1.30602416,testing
0.25,9.46602604,1.07679638,testing
0.0,10.78030823,0.00735531,testing
0.0,9.21033008,0.55209737,testing
0.25,7.39584083,1.41473847,testing
0.25,9.09580342,1.10025023,testing
0.0,8.9166255,0.86841137,testing
1.0,9.59141605,1.33375799,testing
0.25,9.31453679,0.70561848,testing
0.25,7.81255482,1.42365564,testing
0.25,8.26193456,0.8393669,testing
0.0,8.01776735,0.97268229,testing
0.0,7.60372421,0.63411079,testing
0.75,8.12361525,1.44928871,testing
0.75,10.89548296,0.3456433,testing
0.75,10.53260491,0.37016129,testing
1.0,7.32309917,0.90118066,testing
1.0,9.4965435,0.43873004,testing
0.0,7.80293245,0.95103087,testing
0.75,7.0828327,1.38768793,testing
0.0,7.38690656,0.79146722,testing
1.0,7.89056988,1.0712895,testing
0.0,7.60718408,1.06860726,testing
0.25,7.31042859,1.52564941,testing
0.75,9.46018402,1.2407544,testing
0.0,7.67361903,1.09662105,testing
0.0,8.13951247,0.70901744,testing
0.0,8.59074248,1.12277862,testing
0.0,9.28428171,1.00763535,testing
0.25,10.057839,0.90261647,testing
0.0,10.11125272,0.8603679,testing
0.0,8.34266262,0.82787055,testing
0.0,6.45657325,1.11698753,testing
0.25,7.17137824,0.93249583,testing
0.0,8.6628742,0.74552968,testing
0.25,7.06557096,0.72318247,testing
0.0,9.11731196,1.20764067,testing
0.0,8.75862246,0.75465196,testing
0.0,8.59170176,0.56567291,testing
1.0,7.10427906,1.01851205,testing
0.0,7.75520947,0.87631904,testing
1.0,10.74034143,-0.01173125,testing
0.25,7.91088575,0.88307727,testing
1.0,7.04208953,1.56881168,testing
0.75,7.9727624,1.42617591,testing
0.75,10.22654661,0.88761935,testing
0.0,10.29853688,0.79772146,testing
0.0,9.51995663,1.3048073,testing
0.75,10.10768918,1.06860653,testing
0.75,8.67660702,0.95652039,testing
1.0,6.79489192,0.82493522,testing
0.75,7.99481924,1.30722407,testing
0.0,10.56521467,0.57895483,testing
0.25,8.1883936,1.44145884,testing
0.0,9.17978885,0.94157472,testing
1.0,6.30213164,1.50620659,testing
0.25,8.38293891,0.87473857,testing
0.0,6.54674301,0.8078243,testing
1.0,10.34176082,0.3443793,testing
0.0,8.70889749,0.82405054,testing
0.0,9.20666896,1.18473309,testing
0.0,9.72190116,0.71989008,testing
0.0,9.3218774,1.10186872,testing
0.0,7.77222821,0.84482673,testing
1.0,8.86598729,1.02219594,testing
0.0,9.98675406,0.75709985,testing
0.75,9.04630231,1.38284397,testing
1.0,6.97369915,1.21760223,testing
0.0,9.01634553,1.604256,testing
0.0,9.14748897,0.79791611,testing
0.0,7.6186508,1.48405719,testing
0.0,9.73728263,0.70889944,testing
1.0,8.10053703,1.46221728,testing
0.0,6.55071666,0.99690712,testing
0.0,10.16534023,0.42525576,testing
0.75,9.75755691,0.56282044,testing
0.25,7.22026084,1.13612694,testing
0.75,10.13310203,0.88469107,testing
0.75,6.51694313,1.57357381,testing
0.0,7.03845839,0.61713821,testing
0.75,10.23982499,0.53951563,testing
0.0,8.10718984,0.64142922,testing
0.0,7.45704089,0.57148758,testing
0.0,8.56461108,0.76986143,testing
0.0,7.26396732,0.66773947,testing
0.0,8.97288427,0.81052039,testing
