plotid,sampleid,lon,lat,email,flagged,collection_time,analysis_duration,imagery_title,imagery_attributions,sample_geom,pl_sampleid,Do you see *active* cropland at this point in 2020? ,Do you see *active* cropland at this point in 2021?
140,140,37.417271172576676,13.803020586806802,hkerner@umd.edu,false,2023-10-25 04:07,102.2 secs,Planet Monthly Mosaics,,POINT(37.417271172576676 13.803020586806802),140,Non-crop,Non-crop
141,141,37.021205530273136,14.202522479648415,hkerner@umd.edu,false,2023-10-25 04:08,43.8 secs,Planet Monthly Mosaics,,POINT(37.021205530273136 14.202522479648415),141,Non-crop,Non-crop
142,142,37.090871394417285,13.768112677958237,hkerner@umd.edu,false,2023-10-25 04:09,81.5 secs,Planet Monthly Mosaics,,POINT(37.090871394417285 13.768112677958237),142,Non-crop,Non-crop
143,143,39.16974597384443,13.773507209558266,hkerner@umd.edu,false,2023-10-25 04:11,100.0 secs,Planet Monthly Mosaics,,POINT(39.16974597384443 13.773507209558266),143,Non-crop,Non-crop
144,144,39.509741936461495,12.815635325429481,hkerner@umd.edu,false,2023-10-25 04:12,51.8 secs,Planet Monthly Mosaics,,POINT(39.509741936461495 12.815635325429481),144,Non-crop,Non-crop
145,145,37.81476899046244,14.643393415662063,hkerner@umd.edu,false,2023-10-25 04:14,154.7 secs,Planet Monthly Mosaics,,POINT(37.81476899046244 14.643393415662063),145,Non-crop,Non-crop
146,146,37.57550314878077,13.456507440875933,hkerner@umd.edu,false,2023-10-25 04:15,41.9 secs,Planet Monthly Mosaics,,POINT(37.57550314878077 13.456507440875933),146,Non-crop,Non-crop
147,147,39.41034531627372,12.368264981125954,hkerner@umd.edu,false,2023-10-25 04:17,134.9 secs,Planet Monthly Mosaics,,POINT(39.41034531627372 12.368264981125954),147,Crop,Crop
148,148,37.15645001062581,14.112744756063327,hkerner@umd.edu,false,2023-10-25 04:18,56.1 secs,Planet Monthly Mosaics,,POINT(37.15645001062581 14.112744756063327),148,Non-crop,Non-crop
149,149,39.46904189577786,12.329272098373924,hkerner@umd.edu,false,2023-10-25 04:19,80.2 secs,Planet Monthly Mosaics,,POINT(39.46904189577786 12.329272098373924),149,Non-crop,Crop
150,150,37.76531307648357,14.324972680409116,hkerner@umd.edu,false,2023-10-25 04:20,66.1 secs,Planet Monthly Mosaics,,POINT(37.76531307648357 14.324972680409116),150,Non-crop,Non-crop
151,151,38.75094976845358,14.290310848487858,hkerner@umd.edu,false,2023-10-25 04:22,87.7 secs,Planet Monthly Mosaics,,POINT(38.75094976845358 14.290310848487858),151,Crop,Crop
152,152,38.205527488951766,13.624069703537826,hkerner@umd.edu,false,2023-10-25 19:15,251.0 secs,Sentinel-2,,POINT(38.205527488951766 13.624069703537826),152,Non-crop,Non-crop
153,153,38.073607189960406,13.516773679317488,hkerner@umd.edu,false,2023-10-25 19:19,232.9 secs,Planet Monthly Mosaics,,POINT(38.073607189960406 13.516773679317488),153,Non-crop,Non-crop
154,154,39.59589699702698,13.570935677543236,hkerner@umd.edu,false,2023-10-25 19:22,172.9 secs,Planet Monthly Mosaics,,POINT(39.59589699702698 13.570935677543236),154,Non-crop,Non-crop
155,155,36.480524664015434,13.691716956852085,hkerner@umd.edu,false,2023-10-25 19:25,154.6 secs,Planet Monthly Mosaics,,POINT(36.480524664015434 13.691716956852085),155,Non-crop,Non-crop
156,156,39.379395019118775,14.37120153242837,hkerner@umd.edu,false,2023-10-25 19:30,313.2 secs,Planet Monthly Mosaics,,POINT(39.379395019118775 14.37120153242837),156,Non-crop,Non-crop
157,157,38.50588192486932,14.27274135664044,hkerner@umd.edu,false,2023-10-25 19:39,526.9 secs,Google Satellite Layer,,POINT(38.50588192486932 14.27274135664044),157,Non-crop,Non-crop
158,158,39.44870596352989,13.986406897916462,hkerner@umd.edu,false,2023-10-25 19:40,78.7 secs,Planet Monthly Mosaics,,POINT(39.44870596352989 13.986406897916462),158,Non-crop,Crop
159,159,37.47361846648817,13.525173660515108,hkerner@umd.edu,false,2023-10-25 19:41,75.0 secs,Planet Monthly Mosaics,,POINT(37.47361846648817 13.525173660515108),159,Non-crop,Non-crop
160,160,39.39359223858539,13.907652202512656,hkerner@umd.edu,false,2023-10-25 19:59,1051.3 secs,Planet Monthly Mosaics,,POINT(39.39359223858539 13.907652202512656),160,Non-crop,Crop
161,161,38.02583220467877,14.624353134800092,hkerner@umd.edu,false,2023-10-25 20:01,120.5 secs,Planet Monthly Mosaics,,POINT(38.02583220467877 14.624353134800092),161,Non-crop,Non-crop
162,162,39.84103982700915,14.098580855131644,hkerner@umd.edu,false,2023-10-26 21:41,59.0 secs,Planet Monthly Mosaics,,POINT(39.84103982700915 14.098580855131644),162,Non-crop,Non-crop
163,163,38.189254909170806,14.466233824630523,hkerner@umd.edu,false,2023-10-26 21:44,105.3 secs,Planet Monthly Mosaics,,POINT(38.189254909170806 14.466233824630523),163,Non-crop,Non-crop
164,164,37.123419643347816,13.326724225782147,hkerner@umd.edu,false,2023-10-26 21:44,41.6 secs,Planet Monthly Mosaics,,POINT(37.123419643347816 13.326724225782147),164,Non-crop,Non-crop
165,165,39.03873368767046,14.141331386000653,hkerner@umd.edu,false,2023-10-26 21:46,95.6 secs,Planet Monthly Mosaics,,POINT(39.03873368767046 14.141331386000653),165,Non-crop,Non-crop
166,166,37.764392532586804,14.008390660718668,hkerner@umd.edu,false,2023-10-26 21:46,28.1 secs,Planet Monthly Mosaics,,POINT(37.764392532586804 14.008390660718668),166,Non-crop,Non-crop
167,167,38.05576868149949,14.080835748534504,hkerner@umd.edu,false,2023-10-26 21:48,79.8 secs,Planet Monthly Mosaics,,POINT(38.05576868149949 14.080835748534504),167,Non-crop,Non-crop
168,168,38.13405984010622,13.69851309530851,hkerner@umd.edu,false,2023-10-26 21:48,18.3 secs,Planet Monthly Mosaics,,POINT(38.13405984010622 13.69851309530851),168,Non-crop,Non-crop
169,169,39.43657554690565,13.807111143226138,hkerner@umd.edu,false,2023-10-26 21:49,51.1 secs,Planet Monthly Mosaics,,POINT(39.43657554690565 13.807111143226138),169,Crop,Crop
170,170,38.58615005086445,14.040777664216339,hkerner@umd.edu,false,2023-10-26 21:49,18.4 secs,Planet Monthly Mosaics,,POINT(38.58615005086445 14.040777664216339),170,Non-crop,Non-crop
171,171,38.639672479127626,13.640848230256578,hkerner@umd.edu,false,2023-10-26 21:51,93.5 secs,Planet Monthly Mosaics,,POINT(38.639672479127626 13.640848230256578),171,Crop,Crop
172,172,39.38415024092602,13.901819896821516,hkerner@umd.edu,false,2023-10-26 21:52,86.5 secs,Planet Monthly Mosaics,,POINT(39.38415024092602 13.901819896821516),172,Non-crop,Crop
173,173,38.644614064649225,14.143729580748825,hkerner@umd.edu,false,2023-10-26 21:54,97.2 secs,Planet Monthly Mosaics,,POINT(38.644614064649225 14.143729580748825),173,Crop,Non-crop
174,174,37.60247352693037,13.87128383569545,hkerner@umd.edu,false,2023-10-26 21:55,55.1 secs,Planet Monthly Mosaics,,POINT(37.60247352693037 13.87128383569545),174,Non-crop,Non-crop
175,175,39.71374888392133,12.737282090744857,hkerner@umd.edu,false,2023-10-26 21:56,88.8 secs,Planet Monthly Mosaics,,POINT(39.71374888392133 12.737282090744857),175,Non-crop,Crop
176,176,36.70608791400113,13.577043136137558,hkerner@umd.edu,false,2023-10-26 21:57,66.7 secs,Planet Monthly Mosaics,,POINT(36.70608791400113 13.577043136137558),176,Non-crop,Non-crop
177,177,37.825999536809235,14.584369860515396,hkerner@umd.edu,false,2023-10-26 21:58,39.7 secs,Planet Monthly Mosaics,,POINT(37.825999536809235 14.584369860515396),177,Non-crop,Non-crop
178,178,39.512601381168714,13.791282842809183,hkerner@umd.edu,false,2023-10-26 21:59,78.7 secs,Planet Monthly Mosaics,,POINT(39.512601381168714 13.791282842809183),178,Non-crop,Crop
179,179,39.45524805482172,14.265465579017416,hkerner@umd.edu,false,2023-10-26 22:02,132.0 secs,Planet Monthly Mosaics,,POINT(39.45524805482172 14.265465579017416),179,Non-crop,Non-crop
180,180,39.600080615275225,14.073520995108574,hkerner@umd.edu,false,2023-10-26 22:03,82.8 secs,Planet Monthly Mosaics,,POINT(39.600080615275225 14.073520995108574),180,Non-crop,Non-crop
181,181,39.34920003440838,13.32341189210552,hkerner@umd.edu,false,2023-10-26 23:30,5252.9 secs,Planet Monthly Mosaics,,POINT(39.34920003440838 13.32341189210552),181,Non-crop,Crop
182,182,39.47680723098081,12.969510686551509,hkerner@umd.edu,false,2023-10-26 23:32,82.0 secs,Sentinel-2,,POINT(39.47680723098081 12.969510686551509),182,Non-crop,Non-crop
183,183,39.045102315971995,14.20892903781016,hkerner@umd.edu,false,2023-10-26 23:33,71.8 secs,Planet Monthly Mosaics,,POINT(39.045102315971995 14.20892903781016),183,Non-crop,Non-crop
184,184,38.04905917269798,14.079303433945245,hkerner@umd.edu,false,2023-10-26 23:35,147.2 secs,Planet Monthly Mosaics,,POINT(38.04905917269798 14.079303433945245),184,Non-crop,Non-crop
185,185,39.30185783380718,12.705997176907466,hkerner@umd.edu,false,2023-10-26 23:37,64.7 secs,Planet Monthly Mosaics,,POINT(39.30185783380718 12.705997176907466),185,Non-crop,Non-crop
186,186,37.497609685693405,13.466860214671051,hkerner@umd.edu,false,2023-10-26 23:37,38.5 secs,Planet Monthly Mosaics,,POINT(37.497609685693405 13.466860214671051),186,Non-crop,Non-crop
187,187,36.59794772630666,13.440483881243312,hkerner@umd.edu,false,2023-10-26 23:38,28.6 secs,Planet Monthly Mosaics,,POINT(36.59794772630666 13.440483881243312),187,Non-crop,Non-crop
188,188,39.384632035641886,12.412340032162115,hkerner@umd.edu,false,2023-10-26 23:38,24.9 secs,Planet Monthly Mosaics,,POINT(39.384632035641886 12.412340032162115),188,Non-crop,Non-crop
189,189,37.74548828045313,13.880562870381448,hkerner@umd.edu,false,2023-10-26 23:40,119.1 secs,Planet Monthly Mosaics,,POINT(37.74548828045313 13.880562870381448),189,Non-crop,Non-crop
190,190,39.1840907130095,13.802557195244297,hkerner@umd.edu,false,2023-10-26 23:42,100.2 secs,Planet Monthly Mosaics,,POINT(39.1840907130095 13.802557195244297),190,Non-crop,Crop
191,191,37.36685161189001,14.03995852317856,hkerner@umd.edu,false,2023-10-26 23:46,241.5 secs,Planet Monthly Mosaics,,POINT(37.36685161189001 14.03995852317856),191,Non-crop,Non-crop
192,192,38.40127669309619,14.049338590188906,hkerner@umd.edu,false,2023-10-26 23:47,58.1 secs,Planet Monthly Mosaics,,POINT(38.40127669309619 14.049338590188906),192,Crop,Crop
193,193,38.095813445527675,14.32699264880419,hkerner@umd.edu,false,2023-10-26 23:49,142.8 secs,Planet Monthly Mosaics,,POINT(38.095813445527675 14.32699264880419),193,Crop,Crop
194,194,39.50330491729771,13.293649633114795,hkerner@umd.edu,false,2023-10-26 23:50,78.9 secs,Planet Monthly Mosaics,,POINT(39.50330491729771 13.293649633114795),194,Crop,Crop
195,195,39.346224156805555,13.266534194077375,hkerner@umd.edu,false,2023-10-26 23:52,100.9 secs,Planet Monthly Mosaics,,POINT(39.346224156805555 13.266534194077375),195,Crop,Non-crop
196,196,37.80860598053293,13.789108294241991,hkerner@umd.edu,false,2023-10-26 23:53,35.2 secs,Planet Monthly Mosaics,,POINT(37.80860598053293 13.789108294241991),196,Non-crop,Non-crop
197,197,39.23098703974561,12.579095759402918,hkerner@umd.edu,false,2023-10-26 23:54,80.9 secs,Planet Monthly Mosaics,,POINT(39.23098703974561 12.579095759402918),197,Non-crop,Non-crop
198,198,37.705591580349406,13.74979013185355,hkerner@umd.edu,false,2023-10-26 23:56,124.9 secs,Planet Monthly Mosaics,,POINT(37.705591580349406 13.74979013185355),198,Non-crop,Non-crop
199,199,39.37240867202599,12.374699241785267,hkerner@umd.edu,false,2023-10-26 23:59,155.2 secs,Planet Monthly Mosaics,,POINT(39.37240867202599 12.374699241785267),199,Non-crop,Non-crop
